NAME/SERVICE/ADDRESS/ROUTE/ZONE/CONTACT
Keystone Builders Ltd - SW-COMM-2YD   8604 Grand River Blvd         RT-DET-0A1    C-39979       
Heritage Maintenance IncSW-COMM-2YD   PO Box 58                     RT-DET-0A1    C-20140       
Blue Contracting - Site SW-COMM-2YD   7457 Main Way                 RT-DET-0A1    C-25521       
Summit Landscaping LLC -SW-COMM-2YD   7587 Maple St                 RT-DET-0A1    C-12503       
Cornerstone Builders LtdSW-COMM-2YD   1520 Ford Pkwy                RT-DET-0A1    C-42474       
Riverside Sanitation - SSW-COMM-2YD   5607 Madison Blvd             RT-DET-0A1    C-30724       
Blue Sanitation - Site 3SW-COMM-2YD   4305 Greenfield Rd            RT-DET-0A1    C-10764       
United Demolition - SiteSW-COMM-2YD   3826 Cherry Hill Ln           RT-DET-0A1    C-20955       
Summit Development - SitSW-COMM-2YD   1274 Joy Rd                   RT-DET-0A1    C-42563       
Lakeside Contracting Co SW-COMM-2YD   9634 Greenfield Ct            RT-DET-0A1    C-33020       
Riverside Transport LLC SW-COMM-2YD   6376 Adams Ct                 RT-DET-0A1    C-28440       
Magnolia Removal - Site SW-COMM-2YD   3323 Jefferson Blvd           RT-DET-0A1    C-22616       
Pioneer Excavating - SitSW-COMM-2YD   2010 Joy Way                  RT-DET-0A1    C-40162       
Eagle Services Corp - SiSW-COMM-2YD   8739 Joy Ct                   RT-DET-0A1    C-07553       
Delta Maintenance Inc - SW-COMM-2YD   3929 Michigan Ave             RT-DET-0A1    C-18436       
Cornerstone Removal Ltd SW-COMM-2YD   4697 Oak Way                  RT-DET-0A1    C-13840       
Eagle Demolition Inc - SSW-COMM-2YD   2918 Cedar Rd                 RT-DET-0A1    C-29010       
Twin Contracting - Site SW-COMM-2YD   107 Middlebelt Way            RT-DET-0A1    C-12449       
L. Disposal Corp - Site SW-COMM-2YD   624 Washington Way            RT-DET-0A1    C-02803       
Red Development - Site 3SW-COMM-2YD   1639 Cass Ave                 RT-DET-0A1    C-41502       
Lakeside Development Co SW-COMM-2YD   9376 Jefferson Dr             RT-DET-0A1    C-17190       
Magnolia Transport Ltd -SW-COMM-2YD   2947 Lincoln Blvd             RT-DET-0A1    C-28660       
Summit Disposal Co - SitSW-COMM-2YD   6208 Plymouth Ct              RT-DET-0A1    C-06127       
Eagle Waste Corp - Site SW-COMM-2YD   6897 Haggerty Rd              RT-DET-0A1    C-17989       
Blue Demolition - Site 1SW-COMM-2YD   3238 Joy Ln                   RT-DET-0A1    C-07717       
First Maintenance Corp -SW-COMM-2YD   3420 Grant Rd                 RT-DET-0A1    C-27390       
Blue Excavating Inc - SiSW-COMM-2YD   4666 Madison Ave              RT-DET-0A1    C-20506       
Cedar Hauling - Site 1  SW-COMM-2YD   6434 Jefferson Way            RT-DET-0A1    C-42197       
Liberty Maintenance CorpSW-COMM-2YD   7801 Trumbull Ct              RT-DET-0A1    C-17914       
Lakeside Waste Inc - SitSW-COMM-2YD   7366 Haggerty St              RT-DET-0A1    C-43871       
Riverside Demolition - SSW-COMM-2YD   113 Joy Ct                    RT-DET-0A1    C-17437       
Silver Contracting Ltd -SW-COMM-2YD   4536 Orchard Lake Dr          RT-DET-0A1    C-36605       
Riverside Services - SitSW-COMM-2YD   9447 Cherry Hill Pkwy         RT-DET-0A1    C-32476       
Eagle Builders - Site 4 SW-COMM-2YD   646 Joy Ct                    RT-DET-0A1    C-33727       
Zephyr Recycling - Site SW-COMM-2YD   1626 Oak Pkwy                 RT-DET-0A1    C-00933       
Juniper Sanitation Co - SW-COMM-2YD   5530 Telegraph Ave            RT-DET-0A1    C-25222       
Pioneer Landscaping - SiSW-COMM-2YD   5746 Woodward St              RT-DET-0A1    C-26565       
Twin Excavating Inc - SiSW-COMM-2YD   8966 Cass Rd                  RT-DET-0A1    C-38859       
Riverside Transport CorpSW-COMM-2YD   1753 Joy Rd                   RT-DET-0A1    C-10957       
Lakeside Excavating - SiSW-COMM-2YD   3917 Orchard Lake Ct          RT-DET-0A1    C-40729       
Riverside Removal Corp -SW-COMM-2YD   RR 6 Box 695                  RT-DET-0A1    C-13553       
Magnolia Removal - Site SW-COMM-2YD   9348 Washington St            RT-DET-0A1    C-43773       
Keystone Removal Co - SiSW-COMM-2YD   4956 Grand River Rd           RT-DET-0A1    C-11123       
Delta Development Ltd - SW-COMM-2YD   1220 Oak Pkwy                 RT-DET-0A1    C-14621       
Juniper Contracting Ltd SW-COMM-2YD   4522 Woodward Blvd            RT-DET-0A1    C-42848       
United Demolition - SiteSW-COMM-2YD   7405 Plymouth Blvd            RT-DET-0A1    C-31213       
Zephyr Landscaping Co - SW-COMM-2YD   3874 Warren Pkwy              RT-DET-0A1    C-30133       
Midwest Removal - Site 4SW-COMM-2YD   2121 Ford Dr                  RT-DET-0A1    C-30048       
Liberty Demolition Ltd -SW-COMM-2YD   211 Cedar Ave                 RT-DET-0A1    C-23760       
Valley Development LLC -SW-COMM-2YD   1848 Oak Rd                   RT-DET-0A1    C-31713       
Apex Transport Co - SiteSW-COMM-2YD   6986 Madison Rd               RT-DET-0A1    C-42923       
Cornerstone Sanitation LSW-COMM-2YD   9979 Grand River Ln           RT-DET-0A1    C-37202       
J. Construction - Site 2SW-COMM-2YD   9401 Telegraph Blvd           RT-DET-0A1    C-00073       
Juniper Sanitation Inc -SW-COMM-2YD   6912 Grand River Pkwy         RT-DET-0A1    C-20691       
Juniper Sanitation Ltd -SW-COMM-2YD   8178 Grant Ave                RT-DET-0A1    C-27454       
Heritage Construction InSW-COMM-2YD   6012 Orchard Lake Pkwy        RT-DET-0A1    C-00829       
Zephyr Recycling - Site SW-COMM-2YD   1264 Ford Ct                  RT-DET-0A1    C-28414       
Cornerstone Services - SSW-COMM-2YD   3771 Van Buren St             RT-DET-0A1    C-24037       
United Builders - Site 1SW-COMM-2YD   830 Orchard Lake Pkwy         RT-DET-0A1    C-22570       
Liberty Recycling Co - SSW-COMM-2YD   1511 Michigan Ln              RT-DET-0A1    C-23374       
Silver Development Co - SW-COMM-2YD   6416 Maple St                 RT-DET-0A1    C-36003       
Apex Maintenance - Site SW-COMM-2YD   3438 Grand River Rd           RT-DET-0A1    C-17312       
Silver Landscaping Co - SW-COMM-2YD   7653 Haggerty St              RT-DET-0A1    C-18612       
North Transport - Site 2SW-COMM-2YD   9869 Grant Ct                 RT-DET-0A1    C-30521       
United Landscaping - SitSW-COMM-2YD   3858 Orchard Lake Rd          RT-DET-0A1    C-08123       
North Removal Inc - SiteSW-COMM-2YD   8526 Haggerty Ln              RT-DET-0A1    C-22058       
Apex Builders Corp - SitSW-COMM-2YD   8851 Franklin Ave             RT-DET-0A1    C-41203       
Midwest Sanitation LLC -SW-COMM-2YD   4791 Grand River Dr           RT-DET-0A1    C-21302       
Liberty Recycling Inc - SW-COMM-2YD   1018 Jefferson Dr             RT-DET-0A1    C-17660       
Oak Recycling Inc - SiteSW-COMM-2YD   502 Jackson Rd                RT-DET-0A1    C-44164       
Quality Waste Ltd - SiteSW-COMM-2YD   7774 Trumbull Ln              RT-DET-0A1    C-39065       
Oak Development Ltd - SiSW-COMM-2YD   6522 Washington St            RT-DET-0A1    C-25698       
Magnolia Recycling Corp SW-COMM-2YD   5707 Woodward Blvd            RT-DET-0A1    C-14225       
West Construction Ltd - SW-COMM-2YD   4254 Main Ln                  RT-DET-0A1    C-27921       
Eagle Services - Site 4 SW-COMM-2YD   2565 Plymouth Dr              RT-DET-0A1    C-42729       
Valley Excavating - SiteSW-COMM-2YD   2081 Franklin Pkwy            RT-DET-0A1    C-01617       
Zephyr Recycling Co - SiSW-COMM-2YD   4863 Van Buren Dr             RT-DET-0A1    C-29907       
Iron Recycling Corp - SiSW-COMM-2YD   6451 Grant Ave                RT-DET-0A1    C-18252       
First Construction - SitSW-COMM-2YD   3094 Main Ave                 RT-DET-0A1    C-39433       
Lakeside Recycling - SitSW-COMM-2YD   3007 Madison Blvd             RT-DET-0A1    C-25869       
North Construction LLC -SW-COMM-2YD   6500 Cherry Hill Dr           RT-DET-0A1    C-14263       
Keystone Sanitation Inc SW-COMM-2YD   RR 3 Box 503                  RT-DET-0A1    C-19340       
Lakeside Excavating Ltd SW-COMM-2YD   1566 Madison Way              RT-DET-0A1    C-25355       
Summit Hauling - Site 2 SW-COMM-2YD   5004 Grand River Dr           RT-DET-0A1    C-16025       
Pioneer Construction Co SW-COMM-2YD   7429 Main Pkwy                RT-DET-0A1    C-06742       
Lakeside Landscaping Co SW-COMM-2YD   8993 Grant Ave                RT-DET-0A1    C-41404       
Apex Excavating Ltd - SiSW-COMM-2YD   4458 Franklin Rd              RT-DET-0A1    C-10724       
Silver Maintenance Inc -SW-COMM-2YD   9323 Washington Ln            RT-DET-0A1    C-21204       
E. Services Corp - Site SW-COMM-2YD   7896 Michigan Pkwy            RT-DET-0A1    C-04803       
Midwest Demolition - SitSW-COMM-2YD   7088 Oak Ave                  RT-DET-0A1    C-27345       
Red Maintenance - Site 1SW-COMM-2YD   6579 Madison Pkwy             RT-DET-0A1    C-37060       
Juniper Construction Co.SW-COMM-2YD   4254 Cherry Hill Rd           RT-DET-0A1    C-02201       
Pioneer Transport - SiteSW-COMM-2YD   5051 Telegraph Ave            RT-DET-0A1    C-14510       
Eagle Development Ltd - SW-COMM-2YD   278 Cherry Hill Ct            RT-DET-0A1    C-10131       
Midwest Excavating LLC -SW-COMM-2YD   7003 Woodward Ln              RT-DET-0A1    C-32361       
Liberty Services LLC - SSW-COMM-2YD   3637 Monroe Pkwy              RT-DET-0A1    C-31201       
Delta Contracting - SiteSW-COMM-2YD   3627 Madison Dr               RT-DET-0A1    C-41748       
United Disposal Ltd - SiSW-COMM-2YD   7508 Telegraph St             RT-DET-0A1    C-18122       
United Landscaping - SitSW-COMM-2YD   3831 Harrison Blvd            RT-DET-0A1    C-09665       
Iron Contracting Corp - SW-COMM-2YD   7457 Orchard Lake Ln          RT-DET-0A1    C-18300       
Eagle Removal LLC - SiteSW-COMM-2YD   3446 Jackson Ave              RT-DET-0A1    C-07465       
United Excavating - SiteSW-COMM-2YD   2178 Franklin Dr              RT-DET-0A1    C-08935       
Heritage Demolition CorpSW-COMM-2YD   2446 Warren Ct                RT-DET-0A1    C-12800       
Red Landscaping Inc - SiSW-COMM-2YD   6392 Jefferson Way            RT-DET-0A1    C-34827       
Blue Contracting Inc - SSW-COMM-2YD   5893 Trumbull Ct              RT-DET-0A1    C-43652       
Red Waste Corp - Site 2 SW-COMM-2YD   2157 Ford Ln                  RT-DET-0A1    C-35172       
Zephyr Waste - Site 4   SW-COMM-2YD   9904 Joy Rd                   RT-DET-0A1    C-40803       
Magnolia Construction - SW-COMM-2YD   8846 Plymouth Ln              RT-DET-0A1    C-25407       
Cornerstone Transport - SW-COMM-2YD   173 Michigan Ave              RT-DET-0A1    C-12400       
Cedar Builders Inc - SitSW-COMM-2YD   9325 Joy Ct                   RT-DET-0A1    C-28412       
Juniper Removal Ltd - SiSW-COMM-2YD   7169 Middlebelt Blvd          RT-DET-0A1    C-25134       
Pioneer Sanitation Corp SW-COMM-2YD   1870 Maple Ave                RT-DET-0A1    C-18905       
Iron Removal LLC - Site SW-COMM-2YD   2244 Harrison Dr              RT-DET-0A1    C-25921       
Cornerstone Waste - SiteSW-COMM-2YD   8377 Cherry Hill Ln           RT-DET-0A1    C-10870       
Lakeside Waste Inc - SitSW-COMM-2YD   4100 Grant Blvd               RT-DET-0A1    C-26406       
Summit Disposal - Site 1SW-COMM-2YD   9543 Middlebelt Ave           RT-DET-0A1    C-05064       
Heritage Transport - SitSW-COMM-2YD   7329 Orchard Lake Ave         RT-DET-0A1    C-20158       
West Excavating - Site 3SW-COMM-2YD   1559 Jefferson Blvd           RT-DET-0A1    C-29032       
Iron Removal - Site 1   SW-COMM-2YD   3559 Middlebelt Ave           RT-DET-0A1    C-39264       
Cornerstone ConstructionSW-COMM-2YD   1990 Oak Dr                   RT-DET-0A1    C-13438       
Delta Contracting - SiteSW-COMM-2YD   2392 Maple Pkwy               RT-DET-0A1    C-40314       
Pioneer Hauling - Site 4SW-COMM-2YD   1799 Joy Ln                   RT-DET-0A1    C-08527       
United Landscaping - SitSW-COMM-2YD   6513 Greenfield Dr            RT-DET-0A1    C-15261       
Apex Removal - Site 1   SW-COMM-2YD   7777 Trumbull Pkwy            RT-DET-0A1    C-12835       
Riverside Removal Corp -SW-COMM-2YD   8355 Woodward Rd              RT-DET-0A1    C-11246       
Blue Hauling Corp - SiteSW-COMM-2YD   1603 Plymouth St              RT-DET-0A1    C-39062       
Magnolia Waste Ltd - SitSW-COMM-2YD   8763 Madison Rd               RT-DET-0A1    C-26606       
Twin Recycling Co. - SitSW-COMM-2YD   7221 Middlebelt Dr            RT-DET-0A1    C-02076       
Zephyr Development - SitSW-COMM-2YD   4299 Monroe Rd                RT-DET-0A1    C-03242       
Liberty Demolition Inc -SW-COMM-2YD   2304 Franklin Ct              RT-DET-0A1    C-26585       
Valley Transport Co - SiSW-COMM-2YD   7135 Woodward Pkwy            RT-DET-0A1    C-30598       
E. Sanitation - Site 1  SW-COMM-2YD   1917 Jefferson Rd             RT-DET-0A1    C-02693       
Midwest Disposal Ltd - SSW-COMM-2YD   5273 Monroe Blvd              RT-DET-0A1    C-18580       
Summit Disposal Co - SitSW-COMM-2YD   1943 Madison Pkwy             RT-DET-0A1    C-20486       
West Recycling Corp - SiSW-COMM-2YD   7662 Madison Blvd             RT-DET-0A1    C-05559       
Quality Maintenance LLC SW-COMM-2YD   5691 Franklin Ct              RT-DET-0A1    C-25893       
Golden Recycling - Site SW-COMM-2YD   3956 Haggerty Ct              RT-DET-0A1    C-27685       
United Removal LLC - SitSW-COMM-2YD   9859 Telegraph Ave            RT-DET-0A1    C-14154       
Keystone Development Co SW-COMM-2YD   3528 Plymouth Ct              RT-DET-0A1    C-38842       
Juniper Sanitation Corp SW-COMM-2YD   6695 Cedar Ave                RT-DET-0A1    C-14381       
Eagle Hauling - Site 3  SW-COMM-2YD   8843 Adams St                 RT-DET-0A1    C-28234       
Blue Excavating - Site 2SW-COMM-2YD   3147 Franklin Way             RT-DET-0A1    C-06620       
Red Sanitation - Site 1 SW-COMM-2YD   2158 Lincoln Dr               RT-DET-0A1    C-11042       
Quality Landscaping Ltd SW-COMM-2YD   578 Main Ln                   RT-DET-0A1    C-26134       
Summit Landscaping Ltd -SW-COMM-2YD   6152 Maple Ave                RT-DET-0A1    C-09308       
Heritage Construction LLSW-COMM-2YD   6101 Warren Ave               RT-DET-0A1    C-12573       
Riverside Hauling Inc - SW-COMM-2YD   7278 Michigan Dr              RT-DET-0A1    C-43346       
Heritage Recycling Inc -SW-COMM-2YD   9647 Middlebelt Ln            RT-DET-0A1    C-06216       
Red Hauling - Site 2    SW-COMM-2YD   6762 Oak Ave                  RT-DET-0A1    C-22072       
Golden Sanitation Co - SSW-COMM-2YD   4457 Cherry Hill Dr           RT-DET-0A1    C-37884       
Magnolia Construction InSW-COMM-2YD   1627 Michigan Pkwy            RT-DET-0A1    C-42124       
Red Services - Site 3   SW-COMM-2YD   4420 Jefferson Blvd           RT-DET-0A1    C-00187       
Summit Construction - SiSW-COMM-2YD   854 Orchard Lake Ave          RT-DET-0A1    C-36786       
Riverside Recycling CorpSW-COMM-2YD   598 Harrison Rd               RT-DET-0A1    C-21700       
Zephyr Builders - Site 1SW-COMM-2YD   PO Box 9971                   RT-DET-0A1    C-32498       
Magnolia Waste Inc - SitSW-COMM-2YD   6216 Trumbull Rd              RT-DET-0A1    C-16309       
Iron Hauling - Site 4   SW-COMM-2YD   7728 Haggerty Dr              RT-DET-0A1    C-14143       
North Recycling - Site 1SW-COMM-2YD   6064 Main Ave                 RT-DET-0A1    C-14676       
Red Removal Co. - Site 3SW-COMM-2YD   6157 Oak Blvd                 RT-DET-0A1    C-01826       
Heritage Development IncSW-COMM-2YD   6901 Madison Ln               RT-DET-0A1    C-20173       
North Demolition Ltd - SSW-COMM-2YD   8905 Lincoln Ct               RT-DET-0A1    C-34904       
Red Contracting Corp - SSW-COMM-2YD   7080 Middlebelt Way           RT-DET-0A1    C-19738       
Juniper Demolition Inc -SW-COMM-2YD   8755 Grant Way                RT-DET-0A1    C-12406       
North Removal Corp - SitSW-COMM-2YD   9614 Cedar Rd                 RT-DET-0A1    C-19944       
North Demolition Co - SiSW-COMM-2YD   5257 Haggerty Rd              RT-DET-0A1    C-14646       
Eagle Hauling - Site 2  SW-COMM-2YD   4902 Cedar Dr                 RT-DET-0A1    C-38415       
First Services LLC - SitSW-COMM-2YD   7946 Cass Pkwy                RT-DET-0A1    C-33209       
Delta Sanitation Corp - SW-COMM-2YD   7488 Harrison Dr              RT-DET-0A1    C-02230       
Midwest Recycling Inc - SW-COMM-2YD   4126 Cherry Hill St           RT-DET-0A1    C-12711       
Quality Development - SiSW-COMM-2YD   8079 Adams Ln                 RT-DET-0A1    C-05535       
Oak Removal Co - Site 4 SW-COMM-2YD   7185 Monroe Ct                RT-DET-0A1    C-20692       
Magnolia Development LtdSW-COMM-2YD   8815 Washington Ave           RT-DET-0A1    C-02833       
Valley Demolition Corp -SW-COMM-2YD   3886 Lincoln Ave              RT-DET-0A1    C-31189       
Blue Demolition Inc - SiSW-COMM-2YD   6537 Washington Ct            RT-DET-0A1    C-08465       
Keystone Landscaping - SSW-COMM-2YD   3035 Plymouth Pkwy            RT-DET-0A1    C-03662       
Summit Sanitation - SiteSW-COMM-2YD   8661 Franklin Rd              RT-DET-0A1    C-21936       
Pioneer Construction LLCSW-COMM-2YD   8558 Harrison Blvd            RT-DET-0A1    C-17335       
Cedar Builders Corp - SiSW-COMM-2YD   380 Cherry Hill Dr            RT-DET-0A1    C-18178       
Cornerstone Removal LLC SW-COMM-2YD   2613 Jefferson St             RT-DET-0A1    C-00255       
Magnolia Demolition Inc SW-COMM-2YD   4213 Monroe Ave               RT-DET-0A1    C-26566       
Liberty Construction - SSW-COMM-2YD   3135 Franklin Rd              RT-DET-0A1    C-26852       
Oak Sanitation LLC - SitSW-COMM-2YD   4632 Plymouth Way             RT-DET-0A1    C-13588       
Valley Demolition Co - SSW-COMM-2YD   98 Franklin Ln                RT-DET-0A1    C-24724       
apex development - Site SW-COMM-2YD   3162 Trumbull St              RT-DET-0A1    C-05188       
West Contracting LLC - SSW-COMM-2YD   RR 1 Box 311                  RT-DET-0A1    C-03861       
